"","xx","yy"
"400",-0.0816326530612245,-0.0833333333333334
"401",-0.816326530612245,0
"402",-0.724489795918367,0
"403",-0.63265306122449,0
"404",-0.540816326530612,0
"405",-0.448979591836735,0
"406",-0.357142857142857,0
"407",-0.265306122448980,0
"408",-0.173469387755102,0
"409",-0.816326530612245,0.0833333333333333
"410",-0.724489795918367,0.0833333333333333
"411",-0.63265306122449,0.0833333333333333
"412",-0.540816326530612,0.0833333333333333
"413",-0.448979591836735,0.0833333333333333
"414",-0.357142857142857,0.0833333333333333
"415",-0.265306122448980,0.0833333333333333
"416",-0.173469387755102,0.0833333333333333
"417",-0.0816326530612245,0.0833333333333333
"418",-0.816326530612245,0.166666666666667
"419",-0.724489795918367,0.166666666666667
"420",-0.63265306122449,0.166666666666667
"421",-0.540816326530612,0.166666666666667
"422",-0.448979591836735,0.166666666666667
"423",-0.357142857142857,0.166666666666667
"424",-0.265306122448980,0.166666666666667
"425",-0.173469387755102,0.166666666666667
"426",-0.0816326530612245,0.166666666666667
"427",0.0102040816326532,0.166666666666667
"428",0.102040816326531,0.166666666666667
"429",0.193877551020408,0.166666666666667
"430",0.285714285714286,0.166666666666667
"431",0.377551020408163,0.166666666666667
"432",0.469387755102041,0.166666666666667
"433",0.561224489795918,0.166666666666667
"434",0.653061224489796,0.166666666666667
"435",0.744897959183674,0.166666666666667
"436",0.836734693877551,0.166666666666667
"437",0.928571428571429,0.166666666666667
"438",1.02040816326531,0.166666666666667
"439",1.11224489795918,0.166666666666667
"440",1.20408163265306,0.166666666666667
"441",1.29591836734694,0.166666666666667
"442",1.38775510204082,0.166666666666667
"443",1.47959183673469,0.166666666666667
"444",1.57142857142857,0.166666666666667
"445",1.66326530612245,0.166666666666667
"446",1.75510204081633,0.166666666666667
"447",1.84693877551020,0.166666666666667
"448",1.93877551020408,0.166666666666667
"449",2.03061224489796,0.166666666666667
"450",2.12244897959184,0.166666666666667
"451",2.21428571428571,0.166666666666667
"452",2.30612244897959,0.166666666666667
"453",2.39795918367347,0.166666666666667
"454",2.48979591836735,0.166666666666667
"455",2.58163265306122,0.166666666666667
"456",2.6734693877551,0.166666666666667
"457",2.76530612244898,0.166666666666667
"458",2.85714285714286,0.166666666666667
"459",2.94897959183673,0.166666666666667
"460",3.04081632653061,0.166666666666667
"461",3.13265306122449,0.166666666666667
"462",-0.816326530612245,0.25
"463",-0.724489795918367,0.25
"464",-0.63265306122449,0.25
"465",-0.540816326530612,0.25
"466",-0.448979591836735,0.25
"467",-0.357142857142857,0.25
"468",-0.265306122448980,0.25
"469",-0.173469387755102,0.25
"470",-0.0816326530612245,0.25
"471",0.0102040816326532,0.25
"472",0.102040816326531,0.25
"473",0.193877551020408,0.25
"474",0.285714285714286,0.25
"475",0.377551020408163,0.25
"476",0.469387755102041,0.25
"477",0.561224489795918,0.25
"478",0.653061224489796,0.25
"479",0.744897959183674,0.25
"480",0.836734693877551,0.25
"481",0.928571428571429,0.25
"482",1.02040816326531,0.25
"483",1.11224489795918,0.25
"484",1.20408163265306,0.25
"485",1.29591836734694,0.25
"486",1.38775510204082,0.25
"487",1.47959183673469,0.25
"488",1.57142857142857,0.25
"489",1.66326530612245,0.25
"490",1.75510204081633,0.25
"491",1.84693877551020,0.25
"492",1.93877551020408,0.25
"493",2.03061224489796,0.25
"494",2.12244897959184,0.25
"495",2.21428571428571,0.25
"496",2.30612244897959,0.25
"497",2.39795918367347,0.25
"498",2.48979591836735,0.25
"499",2.58163265306122,0.25
"500",2.6734693877551,0.25
"501",2.76530612244898,0.25
"502",2.85714285714286,0.25
"503",2.94897959183673,0.25
"504",3.04081632653061,0.25
"505",3.13265306122449,0.25
"506",3.22448979591837,0.25
"507",-0.816326530612245,0.333333333333333
"508",-0.724489795918367,0.333333333333333
"509",-0.63265306122449,0.333333333333333
"510",-0.540816326530612,0.333333333333333
"511",-0.448979591836735,0.333333333333333
"512",-0.357142857142857,0.333333333333333
"513",-0.265306122448980,0.333333333333333
"514",-0.173469387755102,0.333333333333333
"515",-0.0816326530612245,0.333333333333333
"516",0.0102040816326532,0.333333333333333
"517",0.102040816326531,0.333333333333333
"518",0.193877551020408,0.333333333333333
"519",0.285714285714286,0.333333333333333
"520",0.377551020408163,0.333333333333333
"521",0.469387755102041,0.333333333333333
"522",0.561224489795918,0.333333333333333
"523",0.653061224489796,0.333333333333333
"524",0.744897959183674,0.333333333333333
"525",0.836734693877551,0.333333333333333
"526",0.928571428571429,0.333333333333333
"527",1.02040816326531,0.333333333333333
"528",1.11224489795918,0.333333333333333
"529",1.20408163265306,0.333333333333333
"530",1.29591836734694,0.333333333333333
"531",1.38775510204082,0.333333333333333
"532",1.47959183673469,0.333333333333333
"533",1.57142857142857,0.333333333333333
"534",1.66326530612245,0.333333333333333
"535",1.75510204081633,0.333333333333333
"536",1.84693877551020,0.333333333333333
"537",1.93877551020408,0.333333333333333
"538",2.03061224489796,0.333333333333333
"539",2.12244897959184,0.333333333333333
"540",2.21428571428571,0.333333333333333
"541",2.30612244897959,0.333333333333333
"542",2.39795918367347,0.333333333333333
"543",2.48979591836735,0.333333333333333
"544",2.58163265306122,0.333333333333333
"545",2.6734693877551,0.333333333333333
"546",2.76530612244898,0.333333333333333
"547",2.85714285714286,0.333333333333333
"548",2.94897959183673,0.333333333333333
"549",3.04081632653061,0.333333333333333
"550",3.13265306122449,0.333333333333333
"551",3.22448979591837,0.333333333333333
"552",3.31632653061224,0.333333333333333
"553",-0.724489795918367,0.416666666666667
"554",-0.63265306122449,0.416666666666667
"555",-0.540816326530612,0.416666666666667
"556",-0.448979591836735,0.416666666666667
"557",-0.357142857142857,0.416666666666667
"558",-0.265306122448980,0.416666666666667
"559",-0.173469387755102,0.416666666666667
"560",-0.0816326530612245,0.416666666666667
"561",0.0102040816326532,0.416666666666667
"562",0.102040816326531,0.416666666666667
"563",0.193877551020408,0.416666666666667
"564",0.285714285714286,0.416666666666667
"565",0.377551020408163,0.416666666666667
"566",0.469387755102041,0.416666666666667
"567",0.561224489795918,0.416666666666667
"568",0.653061224489796,0.416666666666667
"569",0.744897959183674,0.416666666666667
"570",0.836734693877551,0.416666666666667
"571",0.928571428571429,0.416666666666667
"572",1.02040816326531,0.416666666666667
"573",1.11224489795918,0.416666666666667
"574",1.20408163265306,0.416666666666667
"575",1.29591836734694,0.416666666666667
"576",1.38775510204082,0.416666666666667
"577",1.47959183673469,0.416666666666667
"578",1.57142857142857,0.416666666666667
"579",1.66326530612245,0.416666666666667
"580",1.75510204081633,0.416666666666667
"581",1.84693877551020,0.416666666666667
"582",1.93877551020408,0.416666666666667
"583",2.03061224489796,0.416666666666667
"584",2.12244897959184,0.416666666666667
"585",2.21428571428571,0.416666666666667
"586",2.30612244897959,0.416666666666667
"587",2.39795918367347,0.416666666666667
"588",2.48979591836735,0.416666666666667
"589",2.58163265306122,0.416666666666667
"590",2.6734693877551,0.416666666666667
"591",2.76530612244898,0.416666666666667
"592",2.85714285714286,0.416666666666667
"593",2.94897959183673,0.416666666666667
"594",3.04081632653061,0.416666666666667
"595",3.13265306122449,0.416666666666667
"596",3.22448979591837,0.416666666666667
"597",3.31632653061224,0.416666666666667
"598",-0.724489795918367,0.5
"599",-0.63265306122449,0.5
"600",-0.540816326530612,0.5
"601",-0.448979591836735,0.5
"602",-0.357142857142857,0.5
"603",-0.265306122448980,0.5
"604",-0.173469387755102,0.5
"605",-0.0816326530612245,0.5
"606",0.0102040816326532,0.5
"607",0.102040816326531,0.5
"608",0.193877551020408,0.5
"609",0.285714285714286,0.5
"610",0.377551020408163,0.5
"611",0.469387755102041,0.5
"612",0.561224489795918,0.5
"613",0.653061224489796,0.5
"614",0.744897959183674,0.5
"615",0.836734693877551,0.5
"616",0.928571428571429,0.5
"617",1.02040816326531,0.5
"618",1.11224489795918,0.5
"619",1.20408163265306,0.5
"620",1.29591836734694,0.5
"621",1.38775510204082,0.5
"622",1.47959183673469,0.5
"623",1.57142857142857,0.5
"624",1.66326530612245,0.5
"625",1.75510204081633,0.5
"626",1.84693877551020,0.5
"627",1.93877551020408,0.5
"628",2.03061224489796,0.5
"629",2.12244897959184,0.5
"630",2.21428571428571,0.5
"631",2.30612244897959,0.5
"632",2.39795918367347,0.5
"633",2.48979591836735,0.5
"634",2.58163265306122,0.5
"635",2.6734693877551,0.5
"636",2.76530612244898,0.5
"637",2.85714285714286,0.5
"638",2.94897959183673,0.5
"639",3.04081632653061,0.5
"640",3.13265306122449,0.5
"641",3.22448979591837,0.5
"642",3.31632653061224,0.5
"643",-0.63265306122449,0.583333333333333
"644",-0.540816326530612,0.583333333333333
"645",-0.448979591836735,0.583333333333333
"646",-0.357142857142857,0.583333333333333
"647",-0.265306122448980,0.583333333333333
"648",-0.173469387755102,0.583333333333333
"649",-0.0816326530612245,0.583333333333333
"650",0.0102040816326532,0.583333333333333
"651",0.102040816326531,0.583333333333333
"652",0.193877551020408,0.583333333333333
"653",0.285714285714286,0.583333333333333
"654",0.377551020408163,0.583333333333333
"655",0.469387755102041,0.583333333333333
"656",0.561224489795918,0.583333333333333
"657",0.653061224489796,0.583333333333333
"658",0.744897959183674,0.583333333333333
"659",0.836734693877551,0.583333333333333
"660",0.928571428571429,0.583333333333333
"661",1.02040816326531,0.583333333333333
"662",1.11224489795918,0.583333333333333
"663",1.20408163265306,0.583333333333333
"664",1.29591836734694,0.583333333333333
"665",1.38775510204082,0.583333333333333
"666",1.47959183673469,0.583333333333333
"667",1.57142857142857,0.583333333333333
"668",1.66326530612245,0.583333333333333
"669",1.75510204081633,0.583333333333333
"670",1.84693877551020,0.583333333333333
"671",1.93877551020408,0.583333333333333
"672",2.03061224489796,0.583333333333333
"673",2.12244897959184,0.583333333333333
"674",2.21428571428571,0.583333333333333
"675",2.30612244897959,0.583333333333333
"676",2.39795918367347,0.583333333333333
"677",2.48979591836735,0.583333333333333
"678",2.58163265306122,0.583333333333333
"679",2.6734693877551,0.583333333333333
"680",2.76530612244898,0.583333333333333
"681",2.85714285714286,0.583333333333333
"682",2.94897959183673,0.583333333333333
"683",3.04081632653061,0.583333333333333
"684",3.13265306122449,0.583333333333333
"685",3.22448979591837,0.583333333333333
"686",3.31632653061224,0.583333333333333
"687",-0.540816326530612,0.666666666666667
"688",-0.448979591836735,0.666666666666667
"689",-0.357142857142857,0.666666666666667
"690",-0.265306122448980,0.666666666666667
"691",-0.173469387755102,0.666666666666667
"692",-0.0816326530612245,0.666666666666667
"693",0.0102040816326532,0.666666666666667
"694",0.102040816326531,0.666666666666667
"695",0.193877551020408,0.666666666666667
"696",0.285714285714286,0.666666666666667
"697",0.377551020408163,0.666666666666667
"698",0.469387755102041,0.666666666666667
"699",0.561224489795918,0.666666666666667
"700",0.653061224489796,0.666666666666667
"701",0.744897959183674,0.666666666666667
"702",0.836734693877551,0.666666666666667
"703",0.928571428571429,0.666666666666667
"704",1.02040816326531,0.666666666666667
"705",1.11224489795918,0.666666666666667
"706",1.20408163265306,0.666666666666667
"707",1.29591836734694,0.666666666666667
"708",1.38775510204082,0.666666666666667
"709",1.47959183673469,0.666666666666667
"710",1.57142857142857,0.666666666666667
"711",1.66326530612245,0.666666666666667
"712",1.75510204081633,0.666666666666667
"713",1.84693877551020,0.666666666666667
"714",1.93877551020408,0.666666666666667
"715",2.03061224489796,0.666666666666667
"716",2.12244897959184,0.666666666666667
"717",2.21428571428571,0.666666666666667
"718",2.30612244897959,0.666666666666667
"719",2.39795918367347,0.666666666666667
"720",2.48979591836735,0.666666666666667
"721",2.58163265306122,0.666666666666667
"722",2.6734693877551,0.666666666666667
"723",2.76530612244898,0.666666666666667
"724",2.85714285714286,0.666666666666667
"725",2.94897959183673,0.666666666666667
"726",3.04081632653061,0.666666666666667
"727",3.13265306122449,0.666666666666667
"728",3.22448979591837,0.666666666666667
"729",3.31632653061224,0.666666666666667
"730",-0.448979591836735,0.75
"731",-0.357142857142857,0.75
"732",-0.265306122448980,0.75
"733",-0.173469387755102,0.75
"734",-0.0816326530612245,0.75
"735",0.0102040816326532,0.75
"736",0.102040816326531,0.75
"737",0.193877551020408,0.75
"738",0.285714285714286,0.75
"739",0.377551020408163,0.75
"740",0.469387755102041,0.75
"741",0.561224489795918,0.75
"742",0.653061224489796,0.75
"743",0.744897959183674,0.75
"744",0.836734693877551,0.75
"745",0.928571428571429,0.75
"746",1.02040816326531,0.75
"747",1.11224489795918,0.75
"748",1.20408163265306,0.75
"749",1.29591836734694,0.75
"750",1.38775510204082,0.75
"751",1.47959183673469,0.75
"752",1.57142857142857,0.75
"753",1.66326530612245,0.75
"754",1.75510204081633,0.75
"755",1.84693877551020,0.75
"756",1.93877551020408,0.75
"757",2.03061224489796,0.75
"758",2.12244897959184,0.75
"759",2.21428571428571,0.75
"760",2.30612244897959,0.75
"761",2.39795918367347,0.75
"762",2.48979591836735,0.75
"763",2.58163265306122,0.75
"764",2.6734693877551,0.75
"765",2.76530612244898,0.75
"766",2.85714285714286,0.75
"767",2.94897959183673,0.75
"768",3.04081632653061,0.75
"769",3.13265306122449,0.75
"770",3.22448979591837,0.75
"771",-0.265306122448980,0.833333333333333
"772",-0.173469387755102,0.833333333333333
"773",-0.0816326530612245,0.833333333333333
"774",0.0102040816326532,0.833333333333333
"775",0.102040816326531,0.833333333333333
"776",0.193877551020408,0.833333333333333
"777",0.285714285714286,0.833333333333333
"778",0.377551020408163,0.833333333333333
"779",0.469387755102041,0.833333333333333
"780",0.561224489795918,0.833333333333333
"781",0.653061224489796,0.833333333333333
"782",0.744897959183674,0.833333333333333
"783",0.836734693877551,0.833333333333333
"784",0.928571428571429,0.833333333333333
"785",1.02040816326531,0.833333333333333
"786",1.11224489795918,0.833333333333333
"787",1.20408163265306,0.833333333333333
"788",1.29591836734694,0.833333333333333
"789",1.38775510204082,0.833333333333333
"790",1.47959183673469,0.833333333333333
"791",1.57142857142857,0.833333333333333
"792",1.66326530612245,0.833333333333333
"793",1.75510204081633,0.833333333333333
"794",1.84693877551020,0.833333333333333
"795",1.93877551020408,0.833333333333333
"796",2.03061224489796,0.833333333333333
"797",2.12244897959184,0.833333333333333
"798",2.21428571428571,0.833333333333333
"799",2.30612244897959,0.833333333333333
"800",2.39795918367347,0.833333333333333
"801",2.48979591836735,0.833333333333333
"802",2.58163265306122,0.833333333333333
"803",2.6734693877551,0.833333333333333
"804",2.76530612244898,0.833333333333333
"805",2.85714285714286,0.833333333333333
"806",2.94897959183673,0.833333333333333
"807",3.04081632653061,0.833333333333333
"808",3.13265306122449,0.833333333333333
